num_sylls,combo_no,syll_no,note_vals,add_length,bar_start,bar_end
11,11-123224,10,0.5,"","",""
11,11-123224,11,1.5,..,"",|
11,11-123226,1,0.5,"",|#,""
11,11-123226,2,1.5,..,"",|
11,11-123226,3,1.5,..,"",""
11,11-123226,4,0.5,"","",|
11,11-123226,5,0.5,"","",""
11,11-123226,6,0.5,"","",""
11,11-123226,7,1,.,"",|
11,11-123226,8,1.5,..,"",""
11,11-123226,9,0.5,"","",|
11,11-123226,10,0.5,"","",""
11,11-123226,11,1.5,..,"",|
11,11-123240,1,1.5,..,|#,""
11,11-123240,2,0.5,"","",|
11,11-123240,3,1,.,"",""
11,11-123240,4,1,.,"",|
11,11-123240,5,0.5,"","",""
11,11-123240,6,0.5,"","",""
11,11-123240,7,1,.,"",|
11,11-123240,8,1.5,..,"",""
11,11-123240,9,0.5,"","",|
11,11-123240,10,0.5,"","",""
11,11-123240,11,1.5,..,"",|
11,11-123242,1,1,.,|#,""
11,11-123242,2,1,.,"",|
11,11-123242,3,1,.,"",""
11,11-123242,4,1,.,"",|
11,11-123242,5,0.5,"","",""
11,11-123242,6,0.5,"","",""
11,11-123242,7,1,.,"",|
11,11-123242,8,1.5,..,"",""
11,11-123242,9,0.5,"","",|
11,11-123242,10,0.5,"","",""
11,11-123242,11,1.5,..,"",|
11,11-123244,1,0.5,"",|#,""
11,11-123244,2,1.5,..,"",|
11,11-123244,3,1,.,"",""
11,11-123244,4,1,.,"",|
11,11-123244,5,0.5,"","",""
11,11-123244,6,0.5,"","",""
11,11-123244,7,1,.,"",|
11,11-123244,8,1.5,..,"",""
11,11-123244,9,0.5,"","",|
11,11-123244,10,0.5,"","",""
11,11-123244,11,1.5,..,"",|
11,11-123258,1,1.5,..,|#,""
11,11-123258,2,0.5,"","",|
11,11-123258,3,0.5,"","",""
11,11-123258,4,1.5,..,"",|
11,11-123258,5,0.5,"","",""
11,11-123258,6,0.5,"","",""
11,11-123258,7,1,.,"",|
11,11-123258,8,1.5,..,"",""
11,11-123258,9,0.5,"","",|
11,11-123258,10,0.5,"","",""
11,11-123258,11,1.5,..,"",|
11,11-123260,1,1,.,|#,""
11,11-123260,2,1,.,"",|
11,11-123260,3,0.5,"","",""
11,11-123260,4,1.5,..,"",|
11,11-123260,5,0.5,"","",""
11,11-123260,6,0.5,"","",""
11,11-123260,7,1,.,"",|
11,11-123260,8,1.5,..,"",""
11,11-123260,9,0.5,"","",|
11,11-123260,10,0.5,"","",""
11,11-123260,11,1.5,..,"",|
11,11-123262,1,0.5,"",|#,""
11,11-123262,2,1.5,..,"",|
11,11-123262,3,0.5,"","",""
11,11-123262,4,1.5,..,"",|
11,11-123262,5,0.5,"","",""
11,11-123262,6,0.5,"","",""
11,11-123262,7,1,.,"",|
11,11-123262,8,1.5,..,"",""
11,11-123262,9,0.5,"","",|
11,11-123262,10,0.5,"","",""
11,11-123262,11,1.5,..,"",|
11,11-123456,1,1.5,..,|#,""
11,11-123456,2,0.5,"","",|
11,11-123456,3,1,.,"",""
11,11-123456,4,0.5,"","",""
11,11-123456,5,0.5,"","",|
11,11-123456,6,1,.,"",""
11,11-123456,7,1,.,"",|
11,11-123456,8,1.5,..,"",""
11,11-123456,9,0.5,"","",|
11,11-123456,10,0.5,"","",""
11,11-123456,11,1.5,..,"",|
11,11-123458,1,1,.,|#,""
11,11-123458,2,1,.,"",|
11,11-123458,3,1,.,"",""
11,11-123458,4,0.5,"","",""
11,11-123458,5,0.5,"","",|
11,11-123458,6,1,.,"",""
11,11-123458,7,1,.,"",|
11,11-123458,8,1.5,..,"",""
11,11-123458,9,0.5,"","",|
11,11-123458,10,0.5,"","",""
11,11-123458,11,1.5,..,"",|
11,11-123460,1,0.5,"",|#,""
11,11-123460,2,1.5,..,"",|
11,11-123460,3,1,.,"",""
11,11-123460,4,0.5,"","",""
11,11-123460,5,0.5,"","",|
11,11-123460,6,1,.,"",""
11,11-123460,7,1,.,"",|
11,11-123460,8,1.5,..,"",""
11,11-123460,9,0.5,"","",|
11,11-123460,10,0.5,"","",""
11,11-123460,11,1.5,..,"",|
11,11-123474,1,1.5,..,|#,""
11,11-123474,2,0.5,"","",|
11,11-123474,3,0.5,"","",""
11,11-123474,4,1,.,"",""
11,11-123474,5,0.5,"","",|
11,11-123474,6,1,.,"",""
11,11-123474,7,1,.,"",|
11,11-123474,8,1.5,..,"",""
11,11-123474,9,0.5,"","",|
11,11-123474,10,0.5,"","",""
11,11-123474,11,1.5,..,"",|
11,11-123476,1,1,.,|#,""
11,11-123476,2,1,.,"",|
11,11-123476,3,0.5,"","",""
11,11-123476,4,1,.,"",""
11,11-123476,5,0.5,"","",|
11,11-123476,6,1,.,"",""
11,11-123476,7,1,.,"",|
11,11-123476,8,1.5,..,"",""
11,11-123476,9,0.5,"","",|
11,11-123476,10,0.5,"","",""
11,11-123476,11,1.5,..,"",|
11,11-123478,1,0.5,"",|#,""
11,11-123478,2,1.5,..,"",|
11,11-123478,3,0.5,"","",""
11,11-123478,4,1,.,"",""
11,11-123478,5,0.5,"","",|
11,11-123478,6,1,.,"",""
11,11-123478,7,1,.,"",|
11,11-123478,8,1.5,..,"",""
11,11-123478,9,0.5,"","",|
11,11-123478,10,0.5,"","",""
11,11-123478,11,1.5,..,"",|
11,11-123500,1,1,.,|#,""
11,11-123500,2,0.5,"","",""
11,11-123500,3,0.5,"","",|
11,11-123500,4,1.5,..,"",""
11,11-123500,5,0.5,"","",|
11,11-123500,6,1,.,"",""
11,11-123500,7,1,.,"",|
11,11-123500,8,1.5,..,"",""
11,11-123500,9,0.5,"","",|
11,11-123500,10,0.5,"","",""
11,11-123500,11,1.5,..,"",|
11,11-123502,1,0.5,"",|#,""
11,11-123502,2,1,.,"",""
11,11-123502,3,0.5,"","",|
11,11-123502,4,1.5,..,"",""
11,11-123502,5,0.5,"","",|
11,11-123502,6,1,.,"",""
11,11-123502,7,1,.,"",|
11,11-123502,8,1.5,..,"",""
11,11-123502,9,0.5,"","",|
11,11-123502,10,0.5,"","",""
11,11-123502,11,1.5,..,"",|
11,11-123508,1,0.5,"",|#,""
11,11-123508,2,0.5,"","",""
11,11-123508,3,1,.,"",|
11,11-123508,4,1.5,..,"",""
11,11-123508,5,0.5,"","",|
11,11-123508,6,1,.,"",""
11,11-123508,7,1,.,"",|
11,11-123508,8,1.5,..,"",""
11,11-123508,9,0.5,"","",|
11,11-123508,10,0.5,"","",""
11,11-123508,11,1.5,..,"",|
11,11-123528,1,1.5,..,|#,""
11,11-123528,2,0.5,"","",|
11,11-123528,3,0.5,"","",""
11,11-123528,4,0.5,"","",""
11,11-123528,5,1,.,"",|
11,11-123528,6,1,.,"",""
11,11-123528,7,1,.,"",|
11,11-123528,8,1.5,..,"",""
11,11-123528,9,0.5,"","",|
11,11-123528,10,0.5,"","",""
11,11-123528,11,1.5,..,"",|
11,11-123530,1,1,.,|#,""
11,11-123530,2,1,.,"",|
11,11-123530,3,0.5,"","",""
11,11-123530,4,0.5,"","",""
11,11-123530,5,1,.,"",|
11,11-123530,6,1,.,"",""
11,11-123530,7,1,.,"",|
11,11-123530,8,1.5,..,"",""
11,11-123530,9,0.5,"","",|
11,11-123530,10,0.5,"","",""
11,11-123530,11,1.5,..,"",|
11,11-123532,1,0.5,"",|#,""
11,11-123532,2,1.5,..,"",|
11,11-123532,3,0.5,"","",""
11,11-123532,4,0.5,"","",""
11,11-123532,5,1,.,"",|
11,11-123532,6,1,.,"",""
11,11-123532,7,1,.,"",|
11,11-123532,8,1.5,..,"",""
11,11-123532,9,0.5,"","",|
11,11-123532,10,0.5,"","",""
11,11-123532,11,1.5,..,"",|
11,11-123554,1,1,.,|#,""
11,11-123554,2,0.5,"","",""
11,11-123554,3,0.5,"","",|
11,11-123554,4,1,.,"",""
11,11-123554,5,1,.,"",|
11,11-123554,6,1,.,"",""
11,11-123554,7,1,.,"",|
11,11-123554,8,1.5,..,"",""
11,11-123554,9,0.5,"","",|
11,11-123554,10,0.5,"","",""
11,11-123554,11,1.5,..,"",|
11,11-123556,1,0.5,"",|#,""
11,11-123556,2,1,.,"",""
11,11-123556,3,0.5,"","",|
11,11-123556,4,1,.,"",""
11,11-123556,5,1,.,"",|
11,11-123556,6,1,.,"",""
11,11-123556,7,1,.,"",|
11,11-123556,8,1.5,..,"",""
11,11-123556,9,0.5,"","",|
11,11-123556,10,0.5,"","",""
11,11-123556,11,1.5,..,"",|
11,11-123562,1,0.5,"",|#,""
11,11-123562,2,0.5,"","",""
11,11-123562,3,1,.,"",|
11,11-123562,4,1,.,"",""
11,11-123562,5,1,.,"",|
11,11-123562,6,1,.,"",""
11,11-123562,7,1,.,"",|
11,11-123562,8,1.5,..,"",""
11,11-123562,9,0.5,"","",|
11,11-123562,10,0.5,"","",""
11,11-123562,11,1.5,..,"",|
11,11-123608,1,1,.,|#,""
11,11-123608,2,0.5,"","",""
11,11-123608,3,0.5,"","",|
11,11-123608,4,0.5,"","",""
11,11-123608,5,1.5,..,"",|
11,11-123608,6,1,.,"",""
11,11-123608,7,1,.,"",|
11,11-123608,8,1.5,..,"",""
11,11-123608,9,0.5,"","",|
11,11-123608,10,0.5,"","",""
11,11-123608,11,1.5,..,"",|
11,11-123610,1,0.5,"",|#,""
11,11-123610,2,1,.,"",""
11,11-123610,3,0.5,"","",|
11,11-123610,4,0.5,"","",""
11,11-123610,5,1.5,..,"",|
11,11-123610,6,1,.,"",""
11,11-123610,7,1,.,"",|
11,11-123610,8,1.5,..,"",""
11,11-123610,9,0.5,"","",|
11,11-123610,10,0.5,"","",""
11,11-123610,11,1.5,..,"",|
11,11-123616,1,0.5,"",|#,""
11,11-123616,2,0.5,"","",""
11,11-123616,3,1,.,"",|
11,11-123616,4,0.5,"","",""
11,11-123616,5,1.5,..,"",|
11,11-123616,6,1,.,"",""
11,11-123616,7,1,.,"",|
11,11-123616,8,1.5,..,"",""
11,11-123616,9,0.5,"","",|
11,11-123616,10,0.5,"","",""
11,11-123616,11,1.5,..,"",|
11,11-123942,1,1.5,..,|#,""
11,11-123942,2,0.5,"","",|
11,11-123942,3,1,.,"",""
11,11-123942,4,0.5,"","",""
11,11-123942,5,0.5,"","",|
11,11-123942,6,0.5,"","",""
11,11-123942,7,1.5,..,"",|
11,11-123942,8,1.5,..,"",""
11,11-123942,9,0.5,"","",|
11,11-123942,10,0.5,"","",""
11,11-123942,11,1.5,..,"",|
11,11-123944,1,1,.,|#,""
11,11-123944,2,1,.,"",|
11,11-123944,3,1,.,"",""
11,11-123944,4,0.5,"","",""
11,11-123944,5,0.5,"","",|
11,11-123944,6,0.5,"","",""
11,11-123944,7,1.5,..,"",|
11,11-123944,8,1.5,..,"",""
11,11-123944,9,0.5,"","",|
11,11-123944,10,0.5,"","",""
11,11-123944,11,1.5,..,"",|
11,11-123946,1,0.5,"",|#,""
11,11-123946,2,1.5,..,"",|
11,11-123946,3,1,.,"",""
11,11-123946,4,0.5,"","",""
11,11-123946,5,0.5,"","",|
11,11-123946,6,0.5,"","",""
11,11-123946,7,1.5,..,"",|
11,11-123946,8,1.5,..,"",""
11,11-123946,9,0.5,"","",|
11,11-123946,10,0.5,"","",""
11,11-123946,11,1.5,..,"",|
11,11-123960,1,1.5,..,|#,""
11,11-123960,2,0.5,"","",|
11,11-123960,3,0.5,"","",""
11,11-123960,4,1,.,"",""
11,11-123960,5,0.5,"","",|
11,11-123960,6,0.5,"","",""
11,11-123960,7,1.5,..,"",|
11,11-123960,8,1.5,..,"",""
11,11-123960,9,0.5,"","",|
11,11-123960,10,0.5,"","",""
11,11-123960,11,1.5,..,"",|
11,11-123962,1,1,.,|#,""
11,11-123962,2,1,.,"",|
11,11-123962,3,0.5,"","",""
11,11-123962,4,1,.,"",""
11,11-123962,5,0.5,"","",|
11,11-123962,6,0.5,"","",""
11,11-123962,7,1.5,..,"",|
11,11-123962,8,1.5,..,"",""
11,11-123962,9,0.5,"","",|
11,11-123962,10,0.5,"","",""
11,11-123962,11,1.5,..,"",|
11,11-123964,1,0.5,"",|#,""
11,11-123964,2,1.5,..,"",|
11,11-123964,3,0.5,"","",""
11,11-123964,4,1,.,"",""
11,11-123964,5,0.5,"","",|
11,11-123964,6,0.5,"","",""
11,11-123964,7,1.5,..,"",|
11,11-123964,8,1.5,..,"",""
11,11-123964,9,0.5,"","",|
11,11-123964,10,0.5,"","",""
11,11-123964,11,1.5,..,"",|
11,11-123986,1,1,.,|#,""
11,11-123986,2,0.5,"","",""
11,11-123986,3,0.5,"","",|
11,11-123986,4,1.5,..,"",""
11,11-123986,5,0.5,"","",|
11,11-123986,6,0.5,"","",""
11,11-123986,7,1.5,..,"",|
11,11-123986,8,1.5,..,"",""
11,11-123986,9,0.5,"","",|
11,11-123986,10,0.5,"","",""
11,11-123986,11,1.5,..,"",|
11,11-123988,1,0.5,"",|#,""
11,11-123988,2,1,.,"",""
11,11-123988,3,0.5,"","",|
11,11-123988,4,1.5,..,"",""
11,11-123988,5,0.5,"","",|
11,11-123988,6,0.5,"","",""
11,11-123988,7,1.5,..,"",|
11,11-123988,8,1.5,..,"",""
11,11-123988,9,0.5,"","",|
11,11-123988,10,0.5,"","",""
11,11-123988,11,1.5,..,"",|
11,11-123994,1,0.5,"",|#,""
11,11-123994,2,0.5,"","",""
11,11-123994,3,1,.,"",|
11,11-123994,4,1.5,..,"",""
11,11-123994,5,0.5,"","",|
11,11-123994,6,0.5,"","",""
11,11-123994,7,1.5,..,"",|
11,11-123994,8,1.5,..,"",""
11,11-123994,9,0.5,"","",|
11,11-123994,10,0.5,"","",""
11,11-123994,11,1.5,..,"",|
11,11-124014,1,1.5,..,|#,""
11,11-124014,2,0.5,"","",|
11,11-124014,3,0.5,"","",""
11,11-124014,4,0.5,"","",""
11,11-124014,5,1,.,"",|
11,11-124014,6,0.5,"","",""
11,11-124014,7,1.5,..,"",|
11,11-124014,8,1.5,..,"",""
11,11-124014,9,0.5,"","",|
11,11-124014,10,0.5,"","",""
11,11-124014,11,1.5,..,"",|
11,11-124016,1,1,.,|#,""
11,11-124016,2,1,.,"",|
11,11-124016,3,0.5,"","",""
11,11-124016,4,0.5,"","",""
11,11-124016,5,1,.,"",|
11,11-124016,6,0.5,"","",""
11,11-124016,7,1.5,..,"",|
11,11-124016,8,1.5,..,"",""
11,11-124016,9,0.5,"","",|
11,11-124016,10,0.5,"","",""
11,11-124016,11,1.5,..,"",|
11,11-124018,1,0.5,"",|#,""
11,11-124018,2,1.5,..,"",|
11,11-124018,3,0.5,"","",""
11,11-124018,4,0.5,"","",""
11,11-124018,5,1,.,"",|
11,11-124018,6,0.5,"","",""
11,11-124018,7,1.5,..,"",|
11,11-124018,8,1.5,..,"",""
11,11-124018,9,0.5,"","",|
11,11-124018,10,0.5,"","",""
11,11-124018,11,1.5,..,"",|
11,11-124040,1,1,.,|#,""
11,11-124040,2,0.5,"","",""
11,11-124040,3,0.5,"","",|
11,11-124040,4,1,.,"",""
11,11-124040,5,1,.,"",|
11,11-124040,6,0.5,"","",""
11,11-124040,7,1.5,..,"",|
11,11-124040,8,1.5,..,"",""
11,11-124040,9,0.5,"","",|
11,11-124040,10,0.5,"","",""
11,11-124040,11,1.5,..,"",|
11,11-124042,1,0.5,"",|#,""
11,11-124042,2,1,.,"",""
11,11-124042,3,0.5,"","",|
11,11-124042,4,1,.,"",""
11,11-124042,5,1,.,"",|
11,11-124042,6,0.5,"","",""
11,11-124042,7,1.5,..,"",|
11,11-124042,8,1.5,..,"",""
11,11-124042,9,0.5,"","",|
11,11-124042,10,0.5,"","",""
11,11-124042,11,1.5,..,"",|
11,11-124048,1,0.5,"",|#,""
11,11-124048,2,0.5,"","",""
11,11-124048,3,1,.,"",|
11,11-124048,4,1,.,"",""
11,11-124048,5,1,.,"",|
11,11-124048,6,0.5,"","",""
11,11-124048,7,1.5,..,"",|
11,11-124048,8,1.5,..,"",""
11,11-124048,9,0.5,"","",|
11,11-124048,10,0.5,"","",""
11,11-124048,11,1.5,..,"",|
11,11-124094,1,1,.,|#,""
11,11-124094,2,0.5,"","",""
11,11-124094,3,0.5,"","",|
11,11-124094,4,0.5,"","",""
11,11-124094,5,1.5,..,"",|
11,11-124094,6,0.5,"","",""
11,11-124094,7,1.5,..,"",|
11,11-124094,8,1.5,..,"",""
11,11-124094,9,0.5,"","",|
11,11-124094,10,0.5,"","",""
11,11-124094,11,1.5,..,"",|
11,11-124096,1,0.5,"",|#,""
11,11-124096,2,1,.,"",""
11,11-124096,3,0.5,"","",|
11,11-124096,4,0.5,"","",""
11,11-124096,5,1.5,..,"",|
11,11-124096,6,0.5,"","",""
11,11-124096,7,1.5,..,"",|
11,11-124096,8,1.5,..,"",""
11,11-124096,9,0.5,"","",|
11,11-124096,10,0.5,"","",""
11,11-124096,11,1.5,..,"",|
11,11-124102,1,0.5,"",|#,""
11,11-124102,2,0.5,"","",""
11,11-124102,3,1,.,"",|
11,11-124102,4,0.5,"","",""
11,11-124102,5,1.5,..,"",|
11,11-124102,6,0.5,"","",""
11,11-124102,7,1.5,..,"",|
11,11-124102,8,1.5,..,"",""
11,11-124102,9,0.5,"","",|
11,11-124102,10,0.5,"","",""
11,11-124102,11,1.5,..,"",|
11,11-124662,1,1.5,..,|#,""
11,11-124662,2,0.5,"","",|
11,11-124662,3,0.5,"","",""
11,11-124662,4,0.5,"","",""
11,11-124662,5,0.5,"","",""
11,11-124662,6,0.5,"","",|
11,11-124662,7,0.5,"","",""
11,11-124662,8,0.5,"","",""
11,11-124662,9,1,.,"",|
11,11-124662,10,0.5,"","",""
11,11-124662,11,1.5,..,"",|
11,11-124664,1,1,.,|#,""
11,11-124664,2,1,.,"",|
11,11-124664,3,0.5,"","",""
11,11-124664,4,0.5,"","",""
11,11-124664,5,0.5,"","",""
11,11-124664,6,0.5,"","",|
11,11-124664,7,0.5,"","",""
11,11-124664,8,0.5,"","",""
11,11-124664,9,1,.,"",|
11,11-124664,10,0.5,"","",""
11,11-124664,11,1.5,..,"",|
11,11-124666,1,0.5,"",|#,""
11,11-124666,2,1.5,..,"",|
11,11-124666,3,0.5,"","",""
11,11-124666,4,0.5,"","",""
11,11-124666,5,0.5,"","",""
11,11-124666,6,0.5,"","",|
11,11-124666,7,0.5,"","",""
11,11-124666,8,0.5,"","",""
11,11-124666,9,1,.,"",|
11,11-124666,10,0.5,"","",""
11,11-124666,11,1.5,..,"",|
11,11-124688,1,1,.,|#,""
11,11-124688,2,0.5,"","",""
11,11-124688,3,0.5,"","",|
11,11-124688,4,1,.,"",""
11,11-124688,5,0.5,"","",""
11,11-124688,6,0.5,"","",|
11,11-124688,7,0.5,"","",""
11,11-124688,8,0.5,"","",""
11,11-124688,9,1,.,"",|
11,11-124688,10,0.5,"","",""
11,11-124688,11,1.5,..,"",|
11,11-124690,1,0.5,"",|#,""
11,11-124690,2,1,.,"",""
11,11-124690,3,0.5,"","",|
11,11-124690,4,1,.,"",""
11,11-124690,5,0.5,"","",""
11,11-124690,6,0.5,"","",|
11,11-124690,7,0.5,"","",""
11,11-124690,8,0.5,"","",""
11,11-124690,9,1,.,"",|
11,11-124690,10,0.5,"","",""
11,11-124690,11,1.5,..,"",|
11,11-124696,1,0.5,"",|#,""
11,11-124696,2,0.5,"","",""
11,11-124696,3,1,.,"",|
11,11-124696,4,1,.,"",""
11,11-124696,5,0.5,"","",""
11,11-124696,6,0.5,"","",|
11,11-124696,7,0.5,"","",""
11,11-124696,8,0.5,"","",""
11,11-124696,9,1,.,"",|
11,11-124696,10,0.5,"","",""
11,11-124696,11,1.5,..,"",|
11,11-124742,1,1,.,|#,""
11,11-124742,2,0.5,"","",""
11,11-124742,3,0.5,"","",|
11,11-124742,4,0.5,"","",""
11,11-124742,5,1,.,"",""
11,11-124742,6,0.5,"","",|
11,11-124742,7,0.5,"","",""
11,11-124742,8,0.5,"","",""
11,11-124742,9,1,.,"",|
11,11-124742,10,0.5,"","",""
11,11-124742,11,1.5,..,"",|
11,11-124744,1,0.5,"",|#,""
11,11-124744,2,1,.,"",""
11,11-124744,3,0.5,"","",|
11,11-124744,4,0.5,"","",""
11,11-124744,5,1,.,"",""
11,11-124744,6,0.5,"","",|
11,11-124744,7,0.5,"","",""
11,11-124744,8,0.5,"","",""
11,11-124744,9,1,.,"",|
11,11-124744,10,0.5,"","",""
11,11-124744,11,1.5,..,"",|
11,11-124750,1,0.5,"",|#,""
11,11-124750,2,0.5,"","",""
11,11-124750,3,1,.,"",|
11,11-124750,4,0.5,"","",""
11,11-124750,5,1,.,"",""
11,11-124750,6,0.5,"","",|
11,11-124750,7,0.5,"","",""
11,11-124750,8,0.5,"","",""
11,11-124750,9,1,.,"",|
11,11-124750,10,0.5,"","",""
11,11-124750,11,1.5,..,"",|
11,11-124822,1,0.5,"",|#,""
11,11-124822,2,0.5,"","",""
11,11-124822,3,0.5,"","",""
11,11-124822,4,0.5,"","",|
11,11-124822,5,1.5,..,"",""
11,11-124822,6,0.5,"","",|
11,11-124822,7,0.5,"","",""
11,11-124822,8,0.5,"","",""
11,11-124822,9,1,.,"",|
11,11-124822,10,0.5,"","",""
11,11-124822,11,1.5,..,"",|
11,11-124842,1,1.5,..,|#,""
11,11-124842,2,0.5,"","",|
11,11-124842,3,1.5,..,"",""
11,11-124842,4,0.5,"","",|
11,11-124842,5,1.5,..,"",""
11,11-124842,6,0.5,"","",|
11,11-124842,7,0.5,"","",""
11,11-124842,8,0.5,"","",""
11,11-124842,9,1,.,"",|
11,11-124842,10,0.5,"","",""
11,11-124842,11,1.5,..,"",|
11,11-124844,1,1,.,|#,""
11,11-124844,2,1,.,"",|
11,11-124844,3,1.5,..,"",""
11,11-124844,4,0.5,"","",|
11,11-124844,5,1.5,..,"",""
11,11-124844,6,0.5,"","",|
11,11-124844,7,0.5,"","",""
11,11-124844,8,0.5,"","",""
11,11-124844,9,1,.,"",|
11,11-124844,10,0.5,"","",""
11,11-124844,11,1.5,..,"",|
11,11-124846,1,0.5,"",|#,""
11,11-124846,2,1.5,..,"",|
11,11-124846,3,1.5,..,"",""
11,11-124846,4,0.5,"","",|
11,11-124846,5,1.5,..,"",""
11,11-124846,6,0.5,"","",|
11,11-124846,7,0.5,"","",""
11,11-124846,8,0.5,"","",""
11,11-124846,9,1,.,"",|
11,11-124846,10,0.5,"","",""
11,11-124846,11,1.5,..,"",|
11,11-124860,1,1.5,..,|#,""
11,11-124860,2,0.5,"","",|
11,11-124860,3,1,.,"",""
11,11-124860,4,1,.,"",|
11,11-124860,5,1.5,..,"",""
11,11-124860,6,0.5,"","",|
11,11-124860,7,0.5,"","",""
11,11-124860,8,0.5,"","",""
11,11-124860,9,1,.,"",|
11,11-124860,10,0.5,"","",""
11,11-124860,11,1.5,..,"",|
11,11-124862,1,1,.,|#,""
11,11-124862,2,1,.,"",|
11,11-124862,3,1,.,"",""
11,11-124862,4,1,.,"",|
11,11-124862,5,1.5,..,"",""
11,11-124862,6,0.5,"","",|
11,11-124862,7,0.5,"","",""
11,11-124862,8,0.5,"","",""
11,11-124862,9,1,.,"",|
11,11-124862,10,0.5,"","",""
11,11-124862,11,1.5,..,"",|
11,11-124864,1,0.5,"",|#,""
11,11-124864,2,1.5,..,"",|
11,11-124864,3,1,.,"",""
11,11-124864,4,1,.,"",|
11,11-124864,5,1.5,..,"",""
11,11-124864,6,0.5,"","",|
11,11-124864,7,0.5,"","",""
11,11-124864,8,0.5,"","",""
11,11-124864,9,1,.,"",|
11,11-124864,10,0.5,"","",""
11,11-124864,11,1.5,..,"",|
11,11-124878,1,1.5,..,|#,""
11,11-124878,2,0.5,"","",|
11,11-124878,3,0.5,"","",""
11,11-124878,4,1.5,..,"",|
11,11-124878,5,1.5,..,"",""
11,11-124878,6,0.5,"","",|
11,11-124878,7,0.5,"","",""
11,11-124878,8,0.5,"","",""
11,11-124878,9,1,.,"",|
11,11-124878,10,0.5,"","",""
11,11-124878,11,1.5,..,"",|
11,11-124880,1,1,.,|#,""
11,11-124880,2,1,.,"",|
11,11-124880,3,0.5,"","",""
11,11-124880,4,1.5,..,"",|
11,11-124880,5,1.5,..,"",""
11,11-124880,6,0.5,"","",|
11,11-124880,7,0.5,"","",""
11,11-124880,8,0.5,"","",""
11,11-124880,9,1,.,"",|
11,11-124880,10,0.5,"","",""
11,11-124880,11,1.5,..,"",|
11,11-124882,1,0.5,"",|#,""
11,11-124882,2,1.5,..,"",|
11,11-124882,3,0.5,"","",""
11,11-124882,4,1.5,..,"",|
11,11-124882,5,1.5,..,"",""
11,11-124882,6,0.5,"","",|
11,11-124882,7,0.5,"","",""
11,11-124882,8,0.5,"","",""
11,11-124882,9,1,.,"",|
11,11-124882,10,0.5,"","",""
11,11-124882,11,1.5,..,"",|
11,11-124904,1,1,.,|#,""
11,11-124904,2,0.5,"","",""
11,11-124904,3,0.5,"","",|
11,11-124904,4,0.5,"","",""
11,11-124904,5,0.5,"","",""
11,11-124904,6,1,.,"",|
11,11-124904,7,0.5,"","",""
11,11-124904,8,0.5,"","",""
11,11-124904,9,1,.,"",|
11,11-124904,10,0.5,"","",""
11,11-124904,11,1.5,..,"",|
11,11-124906,1,0.5,"",|#,""
11,11-124906,2,1,.,"",""
11,11-124906,3,0.5,"","",|
11,11-124906,4,0.5,"","",""
11,11-124906,5,0.5,"","",""
11,11-124906,6,1,.,"",|
11,11-124906,7,0.5,"","",""
11,11-124906,8,0.5,"","",""
11,11-124906,9,1,.,"",|
11,11-124906,10,0.5,"","",""
11,11-124906,11,1.5,..,"",|
11,11-124912,1,0.5,"",|#,""
11,11-124912,2,0.5,"","",""
11,11-124912,3,1,.,"",|
11,11-124912,4,0.5,"","",""
11,11-124912,5,0.5,"","",""
11,11-124912,6,1,.,"",|
11,11-124912,7,0.5,"","",""
11,11-124912,8,0.5,"","",""
11,11-124912,9,1,.,"",|
11,11-124912,10,0.5,"","",""
11,11-124912,11,1.5,..,"",|
11,11-124984,1,0.5,"",|#,""
11,11-124984,2,0.5,"","",""
11,11-124984,3,0.5,"","",""
11,11-124984,4,0.5,"","",|
11,11-124984,5,1,.,"",""
11,11-124984,6,1,.,"",|
11,11-124984,7,0.5,"","",""
11,11-124984,8,0.5,"","",""
11,11-124984,9,1,.,"",|
11,11-124984,10,0.5,"","",""
11,11-124984,11,1.5,..,"",|
11,11-125004,1,1.5,..,|#,""
11,11-125004,2,0.5,"","",|
11,11-125004,3,1.5,..,"",""
11,11-125004,4,0.5,"","",|
11,11-125004,5,1,.,"",""
11,11-125004,6,1,.,"",|
11,11-125004,7,0.5,"","",""
11,11-125004,8,0.5,"","",""
11,11-125004,9,1,.,"",|
11,11-125004,10,0.5,"","",""
11,11-125004,11,1.5,..,"",|
11,11-125006,1,1,.,|#,""
11,11-125006,2,1,.,"",|
11,11-125006,3,1.5,..,"",""
11,11-125006,4,0.5,"","",|
11,11-125006,5,1,.,"",""
11,11-125006,6,1,.,"",|
11,11-125006,7,0.5,"","",""
11,11-125006,8,0.5,"","",""
11,11-125006,9,1,.,"",|
11,11-125006,10,0.5,"","",""
11,11-125006,11,1.5,..,"",|
11,11-125008,1,0.5,"",|#,""
11,11-125008,2,1.5,..,"",|
11,11-125008,3,1.5,..,"",""
11,11-125008,4,0.5,"","",|
11,11-125008,5,1,.,"",""
11,11-125008,6,1,.,"",|
11,11-125008,7,0.5,"","",""
11,11-125008,8,0.5,"","",""
11,11-125008,9,1,.,"",|
11,11-125008,10,0.5,"","",""
11,11-125008,11,1.5,..,"",|
11,11-125022,1,1.5,..,|#,""
11,11-125022,2,0.5,"","",|
11,11-125022,3,1,.,"",""
11,11-125022,4,1,.,"",|
11,11-125022,5,1,.,"",""
11,11-125022,6,1,.,"",|
11,11-125022,7,0.5,"","",""
11,11-125022,8,0.5,"","",""
